sentence,label,user_id,datetime
すべては美味しい珈琲のために（名言）,0,35,2014/12/24 11:15
塗装研修→ライブのルーティーン２日目（どちらも２日なのが見事にかぶった）,1,35,2014/12/28 10:34
可愛い,0,35,2014/12/31 12:22
明日のためにTシャツの内側縫ってる‥ワンピっぽく着ようとか思わず最初からSにすれば良かった‥白目‥,1,35,2015/1/8 23:59
A型組のばいばいいえすたで良かた,0,35,2015/1/17 20:23
わかりやすいなぁ〜可愛い,0,35,2015/1/24 22:05
そっか地域に因んだ曲するなら新潟C止まりするじゃんわ〜めっちゃ聴きたい,0,35,2015/2/1 10:12
ヒイさんのどら焼美味しそうだな〜と思った１０秒後にどら焼をもらった神秘,0,35,2015/2/4 20:12
今日のトリプルエックスほんとすごかった、「ソソ♯ラ♪」で音がアレなのに気付きたった２拍で判断したリズム隊プロすぎるしソロ伸ばしたホーン隊も凄いし１人で直したヒイさんもスゴス,0,35,2015/2/15 23:49
最初ヒイさんを見ておらず、サングラス外したの見て「サングラス壊れて取り行ったのかなぁ」とか「アレンジ変わったんだ〜」と思ってて（爆）ヒイさんがジョーさんに耳打ちしたの見て気付く呑気さを炸裂させてしまった‥,1,35,2015/2/15 23:54
ジョーさんがまた大山さんのマイクコード踏んでて、大山さんが「踏んでる〜」と訴えるためぴょんぴょん引っ張っぱってて２人共きゃわわ,0,35,2015/2/16 1:33
ドラムのテストもSランク戴きました〜コレで航さんに何かあっても私に任せろー（但しプレイヤーズハイに限る）,0,35,2015/2/17 17:32
bix音源の何で持ってるんだと思ったらサクブラに入ってたやつか！,0,35,2015/2/19 18:14
人に頼らず嫌な事をしないように〜と心掛けてたけど‥人に頼ろうとしてる言われたし矛盾しまくってる（と悩〜っテカ何でそんな私の事わかるの凄すぎっす）,1,35,2015/2/21 2:33
横になるとだらしなくなる横になっちゃいけないキャラ,1,35,2015/3/7 20:35
夢の、後ろから「こうちゃ〜ん」て呼ぶと３人とも振り返るシリーズ,0,35,2015/3/8 22:19
ソウダ、スーパー腹チラ祭りも最高でした（毎日洗濯してチェックがグレーに見えるレベルに縮ませるんだ）,0,35,2015/3/9 16:36
航さん小出シンバルじゃなかた‥ウッべは持ってきたそうですがドラムは厳しいよネ（スネアの音が〜‥うむ）,1,35,2015/3/12 0:12
学校のホール正しくはキャパ３００でした今更ズミマセン（汗,1,35,2015/5/9 19:14
"能登で思い出しのげっ○ーず氏の占い、他メンバーの恋愛面は書いてるのにジョさんの女を見る目が全くなく手近で済ませようとする←しかも当たってるてワロタを何故載せないんだ思ったけど単にファン需要少な（ry
",1,35,2015/5/14 18:42
ストレスによる吹き出物がヤヴァイ‥以前３８歳（当時）のおじさんの吹き出物をからかったことを反省します再来週まで美肌を取り戻さねば‥,1,35,2015/6/5 20:44
今回、ガラケーだと繋がりやすいと言う都市伝説を訊き借りてW戦法で行ったが都市伝説だったヨウダ‥皆様ホントありがとございましたああああ（感涙）,0,35,2015/6/7 15:49
手首があああああ,1,35,2015/6/8 19:48
髪切ったんだ、カコイイじゃん,0,35,2015/6/15 21:34
整形外科どこも平日閉まるの早過ぎ,1,35,2015/6/15 23:40
"初めて会った時からミヤ君ぽいナーと思ってたけど髪型と髭が益々似てきた〜
と、以前ジョーさんと伊勢谷◯介似てるよネと言ったら皆に大ブーイングをくらった私が思うわけだからヤハリ胸に秘めておこう（爆",1,35,2015/6/18 12:27
７年前雨宿りしてた時の伏線が回収された、人生ってすごい,0,35,2015/6/22 1:55
ミヤくんのリュック姿かわええええ,0,35,2015/6/24 18:35
南武線は今日もいい色〜イエーロ〜,0,35,2015/6/26 0:31
"それか江古田付近で何かイベントないかなと淡い期待
",0,35,2015/7/1 8:12
スイカもさくらんぼもいただき食しもう夏は完璧（メロンはあんまり汗）,0,35,2015/7/4 8:27
キスマイ知らないトコとかおっさんぽくて最高に萌えました（真顔でニヤけながら,0,35,2015/7/7 0:48
テカサークルモッシュていつから始まったんだろ？？普通のモッシュも２曲が限界且つ折畳みすると腰が痛くなる（爆）私には未知の領域でしたん〜,1,35,2015/7/18 19:15
え！同い年！？嘘だああああああ４０代のオッサンかと思ってたズミマセンんんんんn,1,35,2015/7/19 0:03
めっちゃ人の良さそうな人にナンパされたけど連絡先交換しましょうとガラケー出してきたので何と無く断った謎の偏見（爆,1,35,2015/7/27 19:29
会報１３頁の横顔むちゃくちゃ美人やね‥,0,35,2015/7/28 18:37
雑誌と言えばKERAも買ってたな（黒歴史w）つくしんぼ発売試聴会？のレポと、大山さんのインタビュー載ってる号はちゃんと実家に保存してるっ,0,35,2015/7/30 17:58
サイドステップで手拍子wwww,0,35,2015/8/8 12:23
コミケと共にトレンド入りするペズすごす,0,35,2015/8/14 21:23
楡さんてウッべだったっけ？？と思うほどwペズ見てなさすぎて何だか不思議な感じでしたん‥,1,35,2015/8/15 11:28
あー14日の16時半に戻りたい14日の16時半に戻りたい14日の16時半に戻りたいってずっと思いながら仕事してる（BGMは踊るダメ人間で）,1,35,2015/8/17 12:10
ぎるがめすの自分達のライブ見ての音声解説？面白すぎてお腹いたいいいいいw,0,35,2015/8/26 20:45
ヒイさんニコ生面白かったw,0,35,2015/9/18 0:31
笛良いな‥,0,35,2015/9/18 0:31
そっふぇは大昔にニコ生見たら３連続位で高◯クリニックのCM流れてかなりコメ面白かった印象だったけどやっぱ今日も高◯クリニックだった（訳:楽しかったです！）,0,35,2015/9/19 23:42
ほんと超ガツガツした世界だよなぁと昨日の平和な世界を思い出し改めて考えさせられる〜‥,1,35,2015/9/21 13:06
あと約２ヶ月ライブに行く予定が全くないと言うものすごい異変状態‥,1,35,2015/9/27 9:32
わかった！渉（W）レボリューション（R）だ！,0,35,2015/10/14 19:06
ストレスで急性腸炎とか自業自得すぎる‥本当自分ばかだしお腹空いた‥,1,35,2015/10/15 20:41
聴きたい聴きたい聴きたい聴きたい〜（床ゴロゴロ）,0,35,2015/10/27 22:31
（結局誰作曲かわからんかったがもう会話終わらせちゃったしマイッカ‥）,1,35,2015/10/27 23:04
公式リンクホムペ、じょさんはあるけどおーやまさんがないのはやはり‥,1,35,2015/10/30 18:47
MALICE MIZERトレンド入りしてるww,0,35,2015/10/30 20:38
前もありさんとモンド行った時偶然スズモクさんが居た記憶が‥やはりコレはありさんの引寄せの力,0,35,2015/11/6 1:30
TL追ってるのに皆さんの見てますツイわからなかった‥無意識に見てないんだな私‥,1,35,2015/11/19 15:21
会報きてた〜,0,35,2015/12/10 18:32
ぐーぐるおもしろい〜,0,35,2015/12/17 0:17
サインの時前の人が詰まってて、何もする事なくぼーっしてるのかな？と見たら目が合いその瞬間テーブルに両手ついて足ぴょんぴょんし出したの思い出してあ〜じょーちゃん可愛いんじゃ〜,0,35,2015/12/28 12:03
何も言われないとか私が言ったからかなごめん私も愛してる（違）,0,35,2015/12/30 15:40
１年前の今日に「タッタラッター！が聴けて楽しかった」と書いてて何だっけと考えたら知恵袋ネタだと思い出し笑いが,0,35,2016/1/23 22:06
最難関だったファファファファファファファ ファファファファレミ♭っファっ確！定！申！告、終わったあああ自由だあああああ,0,35,2016/2/9 19:33
バンギャル手帳なにこれ去年のツアーの時欲しかった,1,35,2016/2/12 19:48
前の写真販売のアドレスからもう１SHOTの写真見れたわ〜い,0,35,2016/2/22 19:20
何でインド生放送ともっぱら生放送同時刻なの２画面で聖徳太子状態で頑張ってるめっちゃ頑張ってきいてる,0,35,2016/3/12 22:36
オムライスならまかせろー,0,35,2016/4/10 12:58
"umber session tribe → 溺れたエビ と連続インストアで予習したからもう完璧（何が
",0,35,2016/7/20 14:22
ベランダから花火見える‥！電気消して涼しい室内窓越しからで快適（笑）,0,35,2016/8/2 19:17
DIMENSION、CD貰って気になってたのに‥,1,35,2016/8/9 14:53
ミヤくんの髪型で腹筋崩壊,0,35,2016/8/17 20:20
JAWさんのMVあるんだわいわい,0,35,2016/9/6 21:20
公開日うへへ,0,35,2016/9/25 13:16
スパナチュ15時からだけど6話一気放送で19時過ぎまで放送してるやったあああああ今日もダッシュで帰る,0,35,2016/9/26 13:57
歯だけじゃなく他も全く決められない‥何が良いのかわからないどうしよ‥,1,35,2016/9/27 15:04
今日発売のじょーちゃん載ってる雑誌さすがに空港内の本屋では見当たらなかった‥,1,35,2016/12/10 10:27
マンダラでこじまさんとやまとさんがイケメンってネタにされてたけど、じょーさんだってイケメンだもんむしろ１番イケメンだもんて内心キレてた（親バカってこんな気持ちなのかな）,1,35,2017/4/13 14:22
B1でPE’Z祭りちう,0,35,2017/4/15 23:53
自分用おみやげに買ったマステ良心的値段324円,0,35,2017/4/17 18:17
私は大山さんの反対を押し切って結婚する！結婚するんだああああ（未だ謎のテンションを維持）,0,35,2017/4/23 18:00
BimBomBamのニューアルバムにPE’Zの燕返しが入るよ〜（まあまあ本当）,0,35,2017/4/29 20:04
早くから会場入ってたから木管のトリオさんのMCで知ったけど、雨降ったの知らなかった‥！帰りも雨当たらなかったしラッキーでした,0,35,2017/4/29 20:04
カメラロールが酔って撮った３次元おっさんホモ写真でいっぱいなんだけど,1,35,2017/5/14 5:02
自分が好きな人の味方をするのは人のサガなんだろうけど‥それにより事実がどうこうより多数派だから正義とされるのはやっぱ切ない‥,1,35,2017/5/16 12:40
ヘドバンようつべ動画の6:30辺りときいたけどメロが急に変わるからやぱ難しいゾ‥弱拍で取る折り畳みならいけそうだからこっちにしませんか？滝汗,1,35,2017/5/16 12:43
かっこつけて出たのに出待ちいないとさみしいw,1,35,2017/5/25 13:44
チケ類何もない＋仕事帰りでOPEN過ぎるし云々言ってたけど大竹さん出るなら観たいっ,0,35,2017/5/26 8:24
プレミアムフライデーもらった（笑）,0,35,2017/5/26 8:24
楽しいライブの後に文句言うため絡んでくるって‥悲しすぎるなあ‥,1,35,2017/5/27 0:25
この前のライブ後も1人で待ってたけど恐喝されなかったのかな‥？,1,35,2017/5/27 1:23
昨日の帰り直接言えないなら文句言うなそう言う約束だろと言われたけど‥約束が何か未だ全くわからん汗また別の事と勘違か妄想かな汗,1,35,2017/5/27 13:57
今日はかっこいい山さんでした（服と髪型が似合う気がする）,0,35,2017/6/5 23:50
ライトユーザーに戻りたい。,1,35,2017/6/6 0:16
そうだ笹塚のお兄さんと再会できた〜凄い,0,35,2017/6/6 0:58
土曜のrecordingは予定合ってないし別か‥もう1つのこそ俺特CDのでしょと期待,0,35,2017/6/7 9:40
クレジットされてないけど私のCD曲のBa.すもーがすのかわべ先生が弾いてくれてます本当贅沢です本当ありがとございます,0,35,2017/6/7 18:21
結構ぼっち参戦多くて嬉しいぼっちの俺,0,35,2017/6/9 20:08
カリガリ楽しみすぎる,0,35,2017/6/10 1:01
新宿小上がりで違う楽団が集まって演奏後ろの管楽器（ばっくほーん）,0,35,2017/6/10 16:53
インストア１番後ろで見てたのに一緒に呑めるって本当夢は叶うんだね凄い‥,0,35,2017/6/10 21:59
皆パジャマでかわいい,0,35,2017/6/10 23:02
1500円でサインパネルプレゼント応募用紙1枚だったのですが、MUCCメニューのみかと思いきや連れの頼んだ通常メニューもOKらしく2枚応募できた！やった〜,0,35,2017/6/15 23:57
ヘドバンしても取れない髪ゴムと筋肉痛用大量湿布をライブに向け準備しなきゃだっ,0,35,2017/6/16 9:55
私は聴くのみだから来なかったのかな?でそこを上手く利用し秘密にされた感,1,35,2017/6/21 4:04
やっぱTRI4THのドラムさんとMUCCの逹瑯ぼんやり似てると今日思った,0,35,2017/6/21 21:47
"１つに固執してるとそれを失うまいと必死さが出るし本当そうだなあと‥
解散の時もだったけど本当いろんなバンド好きだと楽しいよね",0,35,2017/6/27 18:58
流れでだけど大山さんがJAWさんの事「こうちゃん」って呼んだのモエ〜,0,35,2017/8/12 23:36
"今日も楽しかった〜！
パリピの人に皆でお酒奢ってもらったの面白すぎでしたありがとうございます",0,35,2017/8/21 0:50
ヤマトさんと類家さんがバンド組んでたのが衝撃過ぎた〜,0,35,2017/8/21 0:51
みんな〜BARBのCDは５回は必ず聴くんだよ！笑,0,35,2017/8/27 22:20
椿屋かふぇすごい〜店員さんメイドさんみたいだし、お紅茶そそがせていただきますって１杯目ポットからそそいでくれた‥お紅茶‥,0,35,2017/9/2 21:59
BimBomBamの鶴岡のごはんが気になる〜アルケッチャーノ？（鶴岡＝それしか思いつかない）,0,35,2017/9/26 12:33
本気ですごいココでホーン隊と写真撮りたい運命すぎる（テンションスカイツリー）,0,35,2017/10/30 22:47
TS観てる〜マーキュリーやばい,0,35,2017/10/31 19:33
ムックちゃん160曲もある‥また今度しよう（ぺずの178曲で懲りた笑）,1,35,2017/11/10 20:10
芋煮のさといも、既に剥いてある真空パックのを買い鍋に直入れがデフォなのですが大山さんが皮付きのが美味しいと１つ１つ剥いてくれたそうです‥ありがたし,0,35,2017/11/22 0:09
ドラモニカにI Wish入ってないんだ！JAWさんも航さんも各自演奏するってPE’Z麺どんだけこの曲好きなの〜（八景島のカウントダウンでうんちゃらだっけ？？）,0,35,2017/12/3 19:25
大山さんが酒田にいるわ〜い,0,35,2017/12/4 15:06
"やっぱ冨樫の絵上手いし細かい所とかずっと見てられるしで凄かった〜
普通のルーズリーフに描いてるのびつくり",0,35,2018/1/4 21:06
うちの畑か田んぼを売る→跡地に森彦が酒田に出店→JAWさんがライブに来る まで妄想した（真剣）,0,35,2018/2/15 13:01
ヤマトさんが家庭の事情で20歳？頃まで名字がイシイだった話がウケた,0,35,2018/2/18 22:21
目と目が合う〜なら歌詞見ずに歌えるぞまかせろー（何,0,35,2018/3/8 12:23
電車で出会った通過駅等データ全把握してるプロ応援団おっちゃんズと移動したり鼻塗ってたため色んな人に声掛けられたりめっちゃ面白かったです,0,35,2018/3/18 16:50
more the manの後オーケンも観れるとか俺得,0,35,2018/5/1 11:26
えん4から10年振りだったけどちゃんと筋少の曲フリ覚えてて出来たのが自分でも凄い,0,35,2018/6/2 19:07
凄い近視なのかな？ってコメと、ウッドベースの人は帽子忘れたの？ってコメがじわる,0,35,2018/10/2 12:10
クリスマス既に楽しい（先輩的な意味で,0,35,2018/10/19 21:30
インベンション懐かしい！何番かわからぬが指は動くぞ〜,0,35,2018/10/27 20:52
ロイ様のライブ観に行って良かったと言わざるを得ん やぱり好きな方のライブは行ける時行くが正義ですネ,0,35,2018/11/4 10:42
話しかけられた隣のお兄さんがJAWさんと石川さんを「ザ・たっち的な！」（服装がお揃なため）と言ってたのがウケたし懐かしい,0,35,2018/11/29 0:33
"ライブでお酒飲みつつカップ上げいえ〜いてやるのを、お酒じゃなくUNITとかに売ってるおつまみのプリッツだけ食べながらプリッツ上げていえ〜いバリボリ
と最前でしたらステージから見てどうなるんだろ‥と地元の友達と真剣に話したの思い出した
いつかやってみたい",0,35,2018/12/2 15:57
後じぶりカバーのラストが2010ver.の人夢のラスト（そーしれっふぁっみ〜_のトコ）と同じで懐かしいいい！てなった,0,35,2018/12/10 23:48
インベンション８と１０も２度目の初見チャレンジするじょ,0,35,2019/1/13 1:09
50億年ぶりニレさんと話したゾ,0,35,2019/3/17 13:42
リップサービスきた〜6月！,0,35,2019/3/28 13:58
チェックの画像伏線回収が〜笑,0,35,2019/3/31 18:23
ヒイさんゲストとか即完案件,0,35,2019/3/31 19:35
トリオのラジオの前のゲスト原監督じゃないすか,0,35,2019/4/23 18:53
おじさんとチェキ撮るだけなのに何だろうこの緊迫感‥,1,35,2019/4/27 13:22
電車で今鬼緊張してる‥,1,35,2019/4/28 13:25
渉少年の「ドンチチやりたい〜！」を思い出しきゃわわわわ,0,35,2019/5/17 12:28
イントロの頭振るリズムが同じだから仕方ない‥（と言うことにしよう,1,35,2019/6/15 20:02
この前のニコ生も今日のインスタライブもMr.Liarの時２番のサビまでずっとENDER ENDERと勘違いしてた‥（白目,1,35,2019/6/16 19:52
フランスパンのシュガーラスク見て芋天美味しそ〜と思った位さつまいもの天ぷら好き,0,35,2019/8/13 22:51
電子ピアノこむろひびき〜！が最高にツボる,0,35,2019/8/17 22:51
カルメラからトロンボーンのハヤト〜！と言ってましたが‥笑,0,35,2019/8/24 23:00
昨日のテナートークのアンコI'll close my eyesだー！聴き覚えあるの大山さんじゃなく道場の子供達の演奏聴いたのだったんだー！,0,35,2020/1/11 18:51
同席のご夫婦さんにJAWさんファン歴何年ですかときかれ良く良く考えたら丁度人生の半分で自分でもふぁあああああ！？となった,0,35,2020/1/13 16:55
名古屋のキーシンとジャスコのストーリーめっちゃ面白い,0,35,2020/2/28 21:11
カリガリのハラショー！とフィロソフィーのダンスのダンスファウンダーのＡメロが同じに聴こえるからもう寝よ,1,35,2020/3/18 23:43
ご縁だーご縁だー笑,0,35,2020/6/4 21:23
小葱とニラが冷蔵庫にあってニラ卵作ろうとして間違えて小葱使ってしまったけど普通に美味しかった（ネギ卵,0,35,2020/7/17 8:01
"雨上がりの都会にそっと咲いた虹と〜
の歌詞通り、マイワールドがBGMに超似合う日でしたなぁ",0,35,2020/7/27 1:23
"ぴええええミヤ君と話せた‥
まだ全身が震えている‥爆",0,35,2020/8/8 18:11
速報:乗ってる車両に蝉が侵入‥爆,1,35,2020/8/19 0:02
たったん流石すぎる,0,35,2020/10/8 16:15
武道館でキャパ3分の1の5000人て隣を気にせず暴れられ最高なのでは‥！,0,35,2020/10/23 17:06
gotoイロイロだいぶ理解出来てきた,0,35,2020/10/26 14:07
イートとじゃらんは分かったからソロソロ遠出の旅行で試してみたいなぁ,0,35,2020/10/26 14:08
"私の青春クリスロード商店街〜
早く動画みたい！",0,35,2020/10/26 18:21
4〜5kmが今の所ヨシ,0,35,2020/10/26 23:57
流行りの無限くら寿司予約してしまいました,0,35,2020/10/27 13:54
帰ったら観るるる,0,35,2020/10/28 10:24
リュックにすると意外と大丈夫〜な気がする、、,0,35,2020/10/28 17:53
おや、BimBomBam楽団ハッケソ,0,35,2020/10/30 12:58
森へ帰るのとワシが聞きてぇわで泣きながら爆笑したので結果楽しかったです,0,35,2020/10/31 10:24
ストナリニ昨日飲んだのにのまだ眠い,1,35,2020/10/31 12:50
普段健康体過ぎてたまに薬飲むと副作用効きすぎ問題,1,35,2020/10/31 12:51
日が沈んできた外寒い爆,1,35,2020/10/31 16:34
17パーしか残っとらん携帯で打ったコメが読まれたやたー（極寒,0,35,2020/10/31 17:05
"DNSサーバの値を変えたらニコニコスムーズに再生できた
言われたままやったから意味わからんけど理系の人すごいなぁ",0,35,2016/10/6 21:03
離れずにそばにいて‥！,0,35,2016/12/22 22:06
ヘブンズゲート待受にしましたありがとうございますっ,0,35,2017/10/30 19:22
EmeraldさんのインタブにJAWさんの話がちょっと出てる,0,35,2017/10/7  12:54
ゲストプレイヤーとは（スゴイ勘違いしてた）,1,35,2017/2/12 18:06
いぬスタンプ可愛い,0,35,2017/2/13 21:39
正直PE’Zは観たい,0,35,2017/2/15 00:11
あれがぱらだいす,0,35,2017/2/17 20:35
今気づいたけどムックのトリビュートアルバム絶対カリガリ入るよね‥曲何だろ俄然楽しみになってきた,0,35,2017/2/18 14:07
表面張力わろた,0,35,2017/2/18 14:59
自分でエフェクター使わないから東京コイントスダイブと心臓ディストーション位しか知識ないんだけどねわし‥,1,35,2017/2/27 13:16
やっぱフリあって汗かいてTシャツで暴れるライブ楽しいよおおお晃介さま新曲にヘドバン曲作って・爆,0,35,2017/2/4 17:34
こじまさんもげっとわいるど歌ってるww,0,35,2017/3/1  00:18
主催の方はおおのさん？だとしたらこの方が神様‥たけのうちよりじーざすさん寄りの‥ソウダ茶割行った事話しました（唐突に,0,35,2017/3/12  18:49
待ちで名前呼ばれ返事する時の多福感（笑）,0,35,2017/3/27 20:42
だいぶ回復したので有り難く頂いたラジオ音源聴いたら私が「bimbombamのjawさ〜ん」てちゃちゃ入れてる声が普通に入っててスライディング土下座,1,35,2017/3/29  10:55
着信２件するなら留守電かメールほしい電話恐怖症だし‥,1,35,2017/3/31 09:51
ロイ様〜仕草が大山さんぽいなと（逆？w）他メンが演奏してる時客席に座り聴いてるトコとか・笑,0,35,2017/3/5  21:39
ごせっきーさんに貰ったシール（なぜか１人２枚づつくれた・笑）携帯の裏とかに貼るの良さそう〜,0,35,2017/3/9  09:52
３０歳児の歯磨きで腹筋崩壊,0,35,2017/4/29 23:02
"コノ野外イベントって森道市場だよね
楡さんしか楽屋外に出て来ずとりあえずキャーニレサーンて皆でわいわいした記憶が",0,35,2017/4/7  22:01
代々木にホーン隊のラジオ見に行って大山さんにあいうおんちゅシール貰って以来だから‥まさかの7年振りのラジオ観覧だ〜凄,0,35,2017/5/2 09:40
孤独のグルメの三茶のどこだろと思ったら皆で行ったakatsuki（店名目当て）ってお店の隣付近だっ,0,35,2017/5/4 15:43
ファンの人を踏み台wにしてるのかと思ったらファンの皆がマイクスタンド持ってそこに足掛けてるのか〜安心（笑）,0,35,2017/5/5  22:22
大:じょーは全然いらない,1,35,2017/5/6   17:17
BimBomBam曲客側もヘドバンOKならライブでしたいゾ（シカシヘドバン歴10年の私から見るともう少しスピードが欲しいっ・笑）,0,35,2017/5/6  23:32
本当これだよねもう１年以上経つし切り替えてこっ,0,35,2017/5/7  00:15
Oさんに行った方良い言われたけどクリニック系はなぁ‥来られたくないからレッスン内緒にされたり私が言ってない事を言ってたってJさんに嘘伝えられたり‥大トラウマだもん,1,35,2017/5/7 00:12
やぱニコ動の特許の流れるコメって画期的だよネ,0,35,2020/11/31 5:53
今日れいと会ってきた＼(^o^)／話聞いたり、いろいろ人生相談したりと楽しかった！,0,36,2014/8/20 22:36
ビオトープ管理士、計画か施工のどっちで申し込んだか忘れたバカだ…,1,36,2014/8/26 15:47
ゼミ室でおにぎり食べてたら先生に進路の話振られて、ものすごく食べた気がしない上に胃が重たい。,1,36,2014/8/28 12:51
今日カエンダケをググってたら、偶然きのこ擬人化図鑑なるサイトに辿り着いた。学名順に並べられてて設定が細かいあたりですげぇ！ってなってもしかしてと「樹木 擬人化」で検索したら、それもあった。日本怖い。,1,36,2014/9/1 21:45
今日レポート日だけど学校いけるかな？,1,36,2014/9/11 5:24
この天気のなか傘差して自転車乗ってる人いた。,1,36,2014/9/11 7:05
17時だー命拾いした,0,36,2014/9/11 17:09
のんちゃんののりべんみてるけどなんかあれだな。なんか妙にリアルな感じだなーと思いました。主人公31歳の女の人なんだけどね。うぐっ…てなるけど面白かった。あと料理が美味しそうでお腹減る。,0,36,2014/9/20 3:12
聞き上手の二人にいろいろ聞かれ、家帰って一人で部屋暗くして映画観て、なんとなく充実していた夜でしたおやすみ。,0,36,2014/9/20 3:17
ここ最近の聞いてびっくりした豆知識らキムワイプが洗って再利用できるということです。,0,36,2014/9/21 17:46
実験終わったー＼(^o^)／,0,36,2014/9/23 18:47
普段慎重に行動してるつもりだけど、変なところでアクセル全開急発進みたいなことしてる気がする,1,36,2014/9/28 22:04
サブカル女みたいーとか、にわかとか思われるんじゃないかってのは気にしないことにした！やってみた方が楽しいよね。,0,36,2014/10/2 22:13
どうしてこういつもジタバタと格好悪いのかな。,1,36,2014/10/4 21:03
北川と外にビニールシート敷いて2時間ひたすら月食みてた。,0,36,2014/10/8 22:38
でろでろの状態を抜けなければ。がんばれ自分。,0,36,2014/10/9 7:34
10時から実験なのに誰もいない。,1,36,2014/10/10 9:57
使い終わった電池を適当にな場所に置いといて、しばらくして新しいやつだと思って使ってしまう、ささやかなダメ人間っぷりをいかんなく発揮してる。,1,36,2014/10/11 7:38
視点を変えてみたら新発見がありました。いける気がしてきた。,0,36,2014/10/12 21:39
あと3日もすれば10月も折り返しだと思うと時の流れ恐ろし過ぎてお家から出たくない。世の中怖い。,1,36,2014/10/13 8:40
今日の実験頑張り過ぎた感が否めない(まだ学校),1,36,2014/10/15 0:11
布団から左足出して寝てたから冷えてなんとなく調子悪いわ。,1,36,2014/10/15 10:35
寝る準備が出来たけどもう少し何かしてから寝ようっていう日の、布団の中での寝落ちは割と好きです。もうすぐ朝だな。,0,36,2014/10/18 3:57
機械の調子が悪くて実験進まぬ。機械に向かって手を合わせたり励ましたり褒めたりとかしてる。機械の前でつかえねーとかいうなんて以ての外だからね。なんか不思議。,1,36,2014/10/24 19:05
遠い先のことだと思ってたことがじりじりと近づいていることに気がついて焦ってる。こっちからダッシュしてく勢いで行かねば。基本、勢いとか捨て身とかくらいの武器しかない。ハイドロポンプとかダークシャドーみたいなのはない。,1,36,2014/10/27 0:24
寒いー！寒いー！,1,36,2014/10/29 7:21
よーし頑張るぞー。,0,36,2014/11/4 17:53
うわー！挫ける！！！挫けた！！！！！,1,36,2014/11/4 22:16
バイトなのに靴下履いてくるの忘れた。つまり裸足。,1,36,2014/11/5 18:43
私頑張るのだ。,0,36,2014/11/7 23:44
昼間は自分ちの風呂よりもでかい穴掘って、夜から環境教育ってハードだったけどなんとか終わったー*^o^)/*明日もかんばろ。,0,36,2014/11/12 0:24
サンタマスターTwitterやってる！！！,0,36,2014/11/19 15:05
やらなきゃと思いつつ日本語でも論文よくわからないんだから英語なんてなおさら訳分からないよねってなってきてる,1,36,2014/11/29 10:07
何気無く鼻かんだら耳にきた。鼓膜ベコベコする。,1,36,2014/12/3 21:00
城島リーダーの歌の間にサラリーマンぽい会釈する感じがなんかよいですね。,0,36,2014/12/3 21:11
はい！！！！！！寝る！！！！！！！,0,36,2014/12/5 23:50
昼からバイトの休日に、朝から洗濯とかしようとすると午前中何も出来ず終わってしまうので前日の夜に終わらせるのが良いということを3年かけて気づきました。,0,36,2014/12/6 9:27
魂ラジ終わっちゃうとかこの先どうやって生きてけばいいんだ,1,36,2014/12/14 0:39
玉木かっこよかったな,0,36,2014/12/17 23:13
月曜までの気象のレポート明日までにやらねば。ひぃ。,1,36,2014/12/18 17:12
早く寝たのに眠い。,1,36,2014/12/22 7:17
酔カップ無事に終わってよかった。ジャッジペーパーミスってたし、飲み会段取り悪かったけど、怪我とかなかったからほっとした。本当優秀な後輩達ですな。なんか冬の酔カップが終わると今年も終わるなーと思うようになりました。,0,36,2014/12/22 7:33
テープ貼りのときにガムテープの芯踏んで小指の付け根のところがアレしたことが一番辛かった。あとリュックが重かったことを割と理解してもらえなかったところ。,1,36,2014/12/22 7:38
久しぶりに女子大生っぽいことした。,0,36,2014/12/23 1:00
アクセサリーホルダーみたいなの欲しい。,0,36,2014/12/23 1:07
よしがんばるか。,0,36,2014/12/23 11:42
ゆいちゃんの家から無事にお湯がでたのか、心配です。,1,36,2014/12/23 22:34
やはり私はちょっとだめなのであった,1,36,2014/12/25 2:55
椎名林檎かっこよかった,0,36,2014/12/26 21:04
椎名林檎だーー！,0,36,2014/12/26 21:44
周りがどんどんと仕事納めしていく一方で、納まらないし、速攻で始まるこの切なさ。,1,36,2014/12/30 10:41
2.3日友達と会うの楽しみにいきる。,0,36,2014/12/30 10:42
3日間だけど帰省してよかった遊び倒してほとんど家にいなかったけども。またしばらく生きていける _o_ )/,0,36,2015/1/5 21:32
この吹雪のなか無事に帰れるだろうか,1,36,2015/1/7 23:15
"去年振袖きて白い毛を首にまいて、「あっ…、これ殺生丸様だ…！！！」ってなりました。

成人おめでとう
クライミング女子陣の振袖姿楽しみにしてます",0,36,2015/1/12 9:45
眼鏡超音波洗浄機にかけるのすごく気持ちいい。すっきり。,0,36,2015/1/14 20:19
今日、白目が綺麗ですねって褒められた。嬉しい。,0,36,2015/1/15 23:37
理系の働く28歳くらいのお姉さんに居酒屋で話聞いてもらって、そのあと「ちょっと甘い物食べたいから付き合って」っていわれてなんかお高いカフェみたいなところでコーヒー飲みながら的確なアドバイスもらいたい。,0,36,2015/1/18 22:23
何か説明するときは小学生にも分かるようにっていうのが最終目標ってことを学びました今週。,0,36,2015/1/24 0:05
天ぷら美味しくて幸せだった。実習の資料作りがんばって進めよう。,0,36,2015/1/27 20:16
洗濯物干す前に寝ちゃった！！悔しい！！,1,36,2015/2/4 6:34
こいつぁ遅刻ですわ。ごめんなさい,1,36,2015/2/7 7:34
